epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,38.1337,0,103.909,0,0,0,0,0,0,0.81469,0,0.000332329,0.000332329,0.000332329
2,73.9514,0,77.3101,0,0,0,0,0,0,1.38736,0,0.000659073,0.000659073,0.000659073
3,114.652,0,55.7574,0,0,0,0,0,0,0.14968,0,0.000979216,0.000979216,0.000979216
