epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,37.7824,0,103.705,0,0,0,0,0,0,0.10793,0,0.000332326,0.000332326,0.000332326
2,88.7266,0,77.4959,0,0,0,0,0,0,0,0,0.00065907,0.00065907,0.00065907
3,125.274,0,57.4389,0,0,0,0,0,0,0,0,0.000979213,0.000979213,0.000979213
